Job Title,Job Salary,Key Skills,Role Category,Functional Area,Industry,Role
SAP CLM Techno Functional Consultant,Not Disclosed by Recruiter,e_-_sourcing project_management data_migration rfx clm techno_functional contract_management consulting supplier_management sql_queries functional_consultancy,Programming_&_Design,IT_Software,IT-Software Software_Services,ERP Consultant
Java Developer Bavdhan,Not Disclosed by Recruiter,java angularjs hibernate software_development git nosql javascript spring_boot j2ee,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Application Developer Tririga,Not Disclosed by Recruiter,agile_process mobile_application_development business_analysis technical_management project_execution conflict_resolution tririga application_development,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
UX Product Manager,Not Disclosed by Recruiter,css rest web_services prototyping mockups wireframes html api invision_studio soap javascript irise,Programming_&_Design,IT_Software,IT-Software Software_Services,Product Manager
Web Development Engineers,Not Disclosed by Recruiter,php linux mysql windows project_management server web_development data_se_management project_manager net,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Provisioner,Not Disclosed by Recruiter,supervisor data_services time_management isdn ethernet stm-1 database dsl stakeholder_management mpls,Engineering_Design,Engineering_Design R&D,BPO Call_Centre ITeS,Senior Design Engineer
MOBILE APP DEVELOPER,Not Disclosed by Recruiter,sql mysql computer_science visual_design backend postgresql management,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Service Ops Expert Incident,Not Disclosed by Recruiter,configuration_management sip information_technology change_management rfp release_management auditing incident_management problem_management capacity_planning,Operations,ITES BPO KPO LPO Customer_Service Operations,IT-Software Software_Services,Operations Manager
Manager Testing,Not Disclosed by Recruiter,automation aix_administration version_control test_strategy testing_tools analytical shell_scripting selenium jira release_management,QA Testing Documentation,IT_Software,Education Teaching Training,Quality Assurance/Quality Control Manager
Dot Net Architect Technology,Not Disclosed by Recruiter,jms tomcat soa uml jboss mysql oracle apache troubleshooting sql,Programming_&_Design,IT_Software,IT-Software Software_Services,Technical Architect
Head Software engineer,Not Disclosed by Recruiter,computer_science analytical_skills c++ ethernet labview rs232 power_electronics rs485 oracle recruitment,Programming_&_Design,IT_Software,Recruitment Staffing,Software Developer
Sr Engineer Electromagnetics Design amp Development Expert,Not Disclosed by Recruiter,servo_motors design_development detailing sensors,Engineering_Design,Engineering_Design R&D,Semiconductors Electronics,Senior Design Engineer
Russian Professor,Not Disclosed by Recruiter,counselor teaching mentor trainer advisor,University_Level,Teaching Education Training Counselling,Education Teaching Training,Assistant Professor
Urgent Openings Sharepoint Developer designer,"7,00,000-12,00,000",javascript nintex jquery sharepoint_development sharepoint_programming sharepoint_developer_programming sharepoint_moss_programming,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
GDC Senior Associate Oracle D A,Not Disclosed by Recruiter,sap oracle_apps plsql scm troubleshooting unix_shell_scripting information_technology oracle_financials microsoft_dynamics computer_science gdc_senior_associate oracle d&a,Programming_&_Design,IT_Software,Accounting Finance,Software Developer
Technical Leader Scrum Team,Not Disclosed by Recruiter,performance_testing agile business_analysis scrum analytics test_cases product_management data_management solution_architecture backend,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Power Builder,"4,00,000-9,00,000",powerbuilder sybase,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Openings with RPA,"1,00,000-3,50,000",rpa automation_anywhere,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Associate GHRSSC,Not Disclosed by Recruiter,recruitment talent_acquisition hris helpdesk hr hr_administration ms_word head_business_development business_development_management focus,Other,HR Recruitment Administration IR,Education Teaching Training,Fresher
Java Developer,Not Disclosed by Recruiter,hibernate java j2ee maven junit gradle web_services subversion oracle sql,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
SAP BW Developer,Not Disclosed by Recruiter,sap sap_bi technical_support unit_testing amdocs process_design dso continuous_improvement sap_bw sap_bo,Programming_&_Design,IT_Software,Telecom ISP,Software Developer
Software Engineer Distributed Systems ipfs blockchain,Not Disclosed by Recruiter,bangalore software_design go distribution_system javascript software_architecture open_source rest software_engineering api communication_skills,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Sr Product Manager Website,Not Disclosed by Recruiter,web_analytics content_development product_manager seo architecture,Programming_&_Design,IT_Software,Insurance,Product Manager
Opening Commercial Underwriting,Not Disclosed by Recruiter,underwriting,General_Insurance,Financial_Services Banking Investments Insurance,Insurance,Underwriter
Senior Technical Lead Architect,Not Disclosed by Recruiter,git soa business_process documentation linux php mysql cloud_computing scm tools,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Orthopedic Bed Advanced Super Speciality Hospital,Not Disclosed by Recruiter,orthopedics,Medical_Professional,Medical Healthcare R&D Pharmaceuticals Biotechnology,Medical Healthcare Hospitals,Orthopaedist
Walk in Cabin Crew Ground Staff Airport,Not Disclosed by Recruiter,ground_staff_activities bpo ticketing customer_service reservation customer_support arrivals hotel_management airport fresher air_hostess_activities,Airline,Travel Tours Ticketing Airlines,Travel Hotels Restaurants Airlines Railways,Ground Staff
Full Stack Developer Application Design Architecture,Not Disclosed by Recruiter,javascript angularjs backbone.js application_designing application_architecture react.js,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Clinical Auditor NCLEX,Not Disclosed by Recruiter,business_process claims nursing business_analysis coding analytical information_security pharmacy sql,HR Recruitment IR,HR Recruitment Administration IR,IT-Software Software_Services,Training Manager
Asp net Developer C mvc,Not Disclosed by Recruiter,c# nunit angularjs nhibernate tdd .net sql_server visual_studio asp.net_mvc asp,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Urgent Requirement Electrical Engineers Fresher Passout Only,"1,50,000-2,25,000",quality_management quality_control quality_assurance process_equipment electrical_engineering quality_analyst,Other,Production Manufacturing Maintenance,Electricals Switchgears,Trainee
Visualiser Graphic Designer,Not Disclosed by Recruiter,graphic_designer visualiser operator art_director graphic_design advertising creative_designer adobe_photoshop adobe_illustrator 3d_max 3d_designer graphics_designer,Creative,Marketing Advertising MR PR Media_Planning,Advertising PR MR Event_Management,Graphic Designer
Warehouse Manager Laminate industry,Not Disclosed by Recruiter,warehouse transporters sales_coordinator payment_followup english_language com email presentation business_executive typing,Logistics,Purchase Logistics Supply_Chain,Recruitment Staffing,Warehouse Manager
Mulesoft Developer lead architect API,Not Disclosed by Recruiter,technical_architect system_design design_patterns mule_esb api,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Software Quality Assurance Executive,Not Disclosed by Recruiter,system_testing pci_dss sqa process_improvement hipaa agile cmmi scrum unit_testing software_quality_assurance,QA Testing Documentation,IT_Software,IT-Software Software_Services,Quality Assurance/Quality Control Executive
Subject Matter Expert SAP S Hana FICO,Not Disclosed by Recruiter,sap_fico sap_hana solution_design solution_architect techno_functional it_consulting,Programming_&_Design,IT_Software,IT-Software Software_Services,Subject Matter Expert
Preferred amp Imperia Relationship Manager Banking Industry,"5,00,000-15,00,000",mutual_funds nri retail_liabilities portfolio retail_assets cross_selling forex sales relationship_management credit_cards liabilities portfolio_management business_development wealth,Retail Personal_Banking,Financial_Services Banking Investments Insurance,Banking Financial_Services Broking,Relationship Executive
Hiring Android Developers Walkin,Not Disclosed by Recruiter,mvvm design_patterns mvp android mvc,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Vice President Engineering node js Stack Javascript,Not Disclosed by Recruiter,react_js ood data_structures sql nosql node.js algorithms design_patterns java_script,Senior_Management,IT_Software,IT-Software Software_Services,Head/VP/GM-Technology(IT)/CTO
iOS Developers Zyoin,Not Disclosed by Recruiter,backend blackberry memory_management xml animation json android_sdk open_source ios android,Programming_&_Design,IT_Software,Recruitment Staffing,Software Developer
PHP Developer Codeigniter Mysql Wordpress,Not Disclosed by Recruiter,drupal mysql wordpress magento javascript php cakephp joomla codeigniter ajax,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
FIMT School of Education,Not Disclosed by Recruiter,social_science aids lab training group chemistry trainee biology teaching testing,Teachers,Teaching Education Training Counselling,IT-Software Software_Services,Teacher/ Private Tutor
Chief Digital Officer a Large Bank,"1,00,00,000",banking digital_marketing cdo,Senior_Management,IT_Software,Banking Financial_Services Broking,Head/VP/GM-Technology(IT)/CTO
MNC is Hiring Oracle EBS hcm,Not Disclosed by Recruiter,plsql oracle_e_-_business_suite ebs oa_frame_work agile rest soap linux,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Senior Software Engineer CPU,Not Disclosed by Recruiter,computer_science assembly_language hardware_design integration_testing data_structures wellness unit_testing ips automotive python,Programming_&_Design,IT_Software,Semiconductors Electronics,Software Developer
BMS Operators Electrical Electronics,Not Disclosed by Recruiter,fire_alarm_system security_systems electronics cctv electricals,Site_Engineering,Site_Engineering Project_Management,Recruitment Staffing,Electrical Engineer-Industrial
Hardware Networking Server Engineer,"4,00,000-6,00,000",dns active_directory dhcp windows_server server_support it_support,Technical_Support,IT_Hardware Technical_Support Telecom_Engineering,IT-Hardware_&_Networking,Technical Support Manager
Staff Specialist Technology Solutions Specialist Devops Engineer,Not Disclosed by Recruiter,automation_tools customer_support program_management continuous_improvement back_office technology_solutions qa_automation quality_testing object_oriented_programming,Programming_&_Design,IT_Software,IT-Software Software_Services,Solution Architect / Enterprise Architect
Software Developer Siebel,Not Disclosed by Recruiter,unix linux siebel technical_support object_oriented_design amdocs continuous_improvement application_software solution_design software_solutions,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Embedded Software Developer,Not Disclosed by Recruiter,adc protocols c ecc uds problem_solving programming spi development_testing configuration_management qac canoe embedded_software_development,Programming_&_Design,IT_Software,Automobile Auto_Anciliary Auto_Components,Software Developer
C Android NDK Developer Linux Device Driver,Not Disclosed by Recruiter,c linux device_driver kernel,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
JUNIOR GRAPHIC DESIGNER,Not Disclosed by Recruiter,internal_communications editorial grammar copywriting formatting,Creative,Design Creative User_Experience,Retail Wholesale,Graphic Designer
Associate sr associate Fresher retainer Global Analytical Centre,"2,75,000-3,00,000",excel data_enrichment data_management data_analytics,Analytics_&_BI,Analytics_&_Business_Intelligence,KPO Research Analytics,Data Analyst
SSIS Developer Unix linux,Not Disclosed by Recruiter,ssis change_management unix linux shell_scripting perl,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Associate Consultant neurosurgery,"16,00,000-25,00,000",neurosurgery,Medical_Professional,Medical Healthcare R&D Pharmaceuticals Biotechnology,Medical Healthcare Hospitals,Neurologist
Opening Python Developer oops gui,Not Disclosed by Recruiter,python oops gui iso_26262 j1939,Programming_&_Design,IT_Software,Automobile Auto_Anciliary Auto_Components,Software Developer
Freelance Faculty HR and Tally,Not Disclosed by Recruiter,faculty tally program_delivery php scheduling http time freelancing hr_manager counselling,University_Level,Teaching Education Training Counselling,Recruitment Staffing,Lecturer/Professor
Sr React JS Developer,Not Disclosed by Recruiter,css html5 javascript testing,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Openings forgerock Developer,"3,00,000-8,00,000",forge,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Machine Learning Trainer,Not Disclosed by Recruiter,training python technical_skills corporate_trainer it_trainer machine_learning technical_trainer,Other,IT_Software,Education Teaching Training,Trainer/Faculty
Requirement Data Science Data Analyst year Experience,"3,00,000-6,00,000",python django machine_learning sql data_science predictive_analytics statistical_analysis data_extraction data_cleansing linear_regression logistic_regression data_mining,Programming_&_Design,IT_Software,BPO Call_Centre ITeS,Software Developer
Software Programmer NET,Not Disclosed by Recruiter,development vbscript system_analysis net_c_net ms_sql_server c_net net_vb_net asp_net programmer,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Deputy General Manager General Manager HR Analytics Iim xlri,Not Disclosed by Recruiter,hr_analytics analytics data_analytics statistics,Senior_Management,Analytics_&_Business_Intelligence,KPO Research Analytics,Head/VP/GM - Analytics & BI
Craft play Facilitator Children Aundh Baner,"2,50,000-3,25,000",craft teaching music creative child_development art nursery learning dancing day_care startup,Teachers,Teaching Education Training Counselling,Education Teaching Training,DaycareTeacher / Incharge / Attendant
Senior Electrical Design Engineer,"2,75,000-4,50,000",design_engineering electrical_design_engineer electrical_design,Engineering_Design,Engineering_Design R&D,Oil_and_Gas Energy Power Infrastructure,Senior Design Engineer
Hiring SQA Executive,Not Disclosed by Recruiter,sqa compliance internal_audit iso_27001 soc pci_dss grc cmmi,Quality,ITES BPO KPO LPO Customer_Service Operations,IT-Software Software_Services,Quality Assurance/Quality Control Executive
Transport Coordinator Sanand,"50,000-1,25,000",transportation mis_reporting vendor_coordination transport_management transport_management_system transport_executive fleet_management,Logistics,Supply_Chain Logistics Purchase Materials,Courier Transportation Freight Warehousing,Transport/Distribution Manager
Captain Sr Steward steward Sr Gsa gsa F B Associate waiter host,"1,50,000-2,50,000",steward waiter host gre restaurant food beverage,Food_&_Beverage,Hotels Restaurants,Travel Hotels Restaurants Airlines Railways,Steward
Looking physical design engineer,Not Disclosed by Recruiter,cts rtl2gdsii iccicc2_/_soc icc_icc2_/_soc icc soc sta,Engineering_Design,Engineering_Design R&D,Semiconductors Electronics,Design Engineer
Lead Automation Quality Assurance Engineer Selenium appium,Not Disclosed by Recruiter,jenkins test_automation software_quality_assurance api_testing appium selenium testing scripting,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
RF Planner,Not Disclosed by Recruiter,3g 2g 4g atoll ran drive_test rf_planning netact networking network_planning 2g_/_3g 4g_ran radio_network_planning netact_multiradio_planner oss radio_design,Telecom,IT_Hardware Technical_Support Telecom_Engineering,Telecom ISP,RF Engineer
TOOLING DESIGNING Engineer,Not Disclosed by Recruiter,purchase prototype project_management estimator cad management troubleshooting cost,Engineering_Design,Engineering_Design R&D,Construction Engineering Cement Metals,Design Engineer
VPN RSA Allianz Technology,Not Disclosed by Recruiter,rsa citrix checkpoint checkpoint_firewall netscaler vpn,Programming_&_Design,IT_Software,IT-Software Software_Services,System Analyst
Project Manager Credit Card Domain LOS Domain,Not Disclosed by Recruiter,los pmp credit_card_domain project_management pm,Project_Management,Site_Engineering Project_Management,Banking Financial_Services Broking,Project Manager-Production/Manufacturing/Maintenance
Technical Specialist Governance Control,Not Disclosed by Recruiter,performance_testing plsql oracle maven eclipse configuration_management debugging http jira ssl,Programming_&_Design,IT_Software,Education Teaching Training,Team Lead/Technical Lead
Engineer II Software Engineering J EE,Not Disclosed by Recruiter,business_process graphics automation data_modeling analytical mysql healthcare html oracle analytics,Programming_&_Design,IT_Software,BPO Call_Centre ITeS,Software Developer
Project Incharge,Not Disclosed by Recruiter,tools fabrication tracking labour workshop cost_management installation stock technical business_executive,Project_Management,Site_Engineering Project_Management,Construction Engineering Cement Metals,Project Manager-Production/Manufacturing/Maintenance
Urgent Opening Preferred RM in Anand Rathi at Gujarat,"7,00,000-17,00,000",wealth_manager,Retail Personal_Banking,Financial_Services Banking Investments Insurance,Banking Financial_Services Broking,Sales/Business Development Manager-Broking
JOB Opportunity Cloud ETL Informatica Developer,Not Disclosed by Recruiter,sql etl unix_shell_scripting informatica data_warehousing informatica_cloud cloud_etl cloud_informatica,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Fraud Control Unit,Not Disclosed by Recruiter,marketing_executive distributors customer_profiling sales_strategy market_research business_development sales_executive,Senior_Management,Financial_Services Banking Investments Insurance,Recruitment Staffing,Head/VP/GM-Credit Risk
Grid Compliance,Not Disclosed by Recruiter,c++ simulation fabrication matlab simulink fortran python visual_basic supply_chain_management spanish,Programming_&_Design,IT_Software,Recruitment Staffing,Software Developer
Hiring Automation Engineer,Not Disclosed by Recruiter,automation_engineering,Programming_&_Design,IT_Software,IT-Software Software_Services,Testing Engineer
Female Telecalling Executive,"1,75,000-3,75,000",bpo domestic_bpo international_bpo cce inbound back_office lpo call_center kpo non_voice calling backend data_entry,Other,ITES BPO KPO LPO Customer_Service Operations,BPO Call_Centre ITeS,Fresher
Informatica PowerCenter,Not Disclosed by Recruiter,sql oracle informatica automation sdlc olap bpo supply_chain_management control-m business_process,Architectural_Services,Architecture Interior_Design,Recruitment Staffing,Architect
Sr Manager AGM HR Admin Male Candidate Only,Not Disclosed by Recruiter,payroll_management hr_administration statutory_compliance legal_compliance agm,Senior_Management,HR Recruitment Administration IR,Electricals Switchgears,Head/VP/GM-HR
Urgent Opening Freshers bms mba bcom bba Marketing Advertising,"3,00,000-6,00,000",bba pr team_management branding client_servicing bms advertising media trainee management mba sales marketing bcom promotions fresher bsc pgdm leadership msc communication events ba,Other,Marketing Advertising MR PR Media_Planning,Advertising PR MR Event_Management,Fresher
Forensic Senior Investigator,Not Disclosed by Recruiter,iso project_management information_security analytical forensic talent_management stakeholder_management information_technology financial_services monitoring,Senior_Management,IT_Software,Banking Financial_Services Broking,Head/VP/GM-Technology(IT)/CTO
Mscrm Developer,"5,00,000-13,00,000",c# azure .net night_shift,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Walk in Drive MIS Executive,Not Disclosed by Recruiter,sales financial_services auto_loans home_loans finance banking personal_loans hr customer_service_orientation credit_cards,Analytics_&_BI,Analytics_&_Business_Intelligence,Banking Financial_Services Broking,Data Analyst
Senior Engineer Web Services,Not Disclosed by Recruiter,java mysql development junit tomcat maven eclipse apache jboss web backend aws ejb jira,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Immediate Requirement Backend Developer e commerce Domain,Not Disclosed by Recruiter,java c scalability database_design load_balancing sql life_cycle design_management elastic_search python,Programming_&_Design,IT_Software,Internet Ecommerce,Software Developer
UI Developer React JS,Not Disclosed by Recruiter,html react_js,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Senior Lead Production Support Data Management,Not Disclosed by Recruiter,data_management agile scrum,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Hiring Shopify Apps developer,Not Disclosed by Recruiter,algorithms linux mysql javascript cms php html system_architect sql ajax,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Test Architect,Not Disclosed by Recruiter,java cli c++ algorithms software_testing automation_testing .net information_retrieval white_box_testing python,Programming_&_Design,IT_Software,IT-Software Software_Services,Technical Architect
Medical Coding Jobs Nursing Nurse Midwifery Female Staff Nurse,"2,75,000-4,00,000",biotechnology physiotherapy gnm nursing biomedical medical_coding medical_coder staff_nurse nurse bsc_nursing msc_nursing,Medical_Professional,Medical Healthcare R&D Pharmaceuticals Biotechnology,Medical Healthcare Hospitals,Intern
Urgently Require Trainer ICCS ltd Insurance Process,"1,25,000-3,50,000",product_training sales_process orientation insurance_processing sales_trainer sales_training process_trainer product_trainer,Teachers,Teaching Education Training Counselling,BPO Call_Centre ITeS,Technical / Process Trainer
Associate Professional Database Administrator,Not Disclosed by Recruiter,computer_science analytical operations technical database_design database_management data_structures database_administrator tools tracking database infrastructure design database_administration support programming hardware,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Jr iOS Developer,Not Disclosed by Recruiter,ios_development mobile_development,Programming_&_Design,IT_Software,Recruitment Staffing,Software Developer
Urgent Opening Fashion Designer,Not Disclosed by Recruiter,design clothing technical_skills garment_construction fashion_designing,Designer,Fashion_Designing Merchandising,Textiles Garments Accessories,Apparel/Garment Designer
Datapower Consultant Immediate Joiner Contract To Hire,Not Disclosed by Recruiter,application_development soa networking web_technologies application_integration soap datapower data_center web_services,Programming_&_Design,IT_Software,IT-Software Software_Services,Datawarehousing Technician
Java full Stack Developer MAX NP Days,Not Disclosed by Recruiter,spring_boot struts hibernate java_ee spring j2ee jsp core_java soap sql java node.js,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Asst Manager Sr Consultant ERP Assurance Advisory,Not Disclosed by Recruiter,sap erp payroll assurance oracle consulting cisa otc business_process sap_erp,Programming_&_Design,IT_Software,Recruitment Staffing,Software Developer
Mathematics,Not Disclosed by Recruiter,help_desk customer_service customer_relationship access_controls asset_management vendor_management,Teachers,Teaching Education Training Counselling,Education Teaching Training,Teacher/ Private Tutor
Project Head Civil,Not Disclosed by Recruiter,project_manager project_management,Project_Management,Site_Engineering Project_Management,Recruitment Staffing,Project Manager-Production/Manufacturing/Maintenance
Drive Java Developer on Saturday,"2,00,000-7,00,000",database j2ee core_java,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
CGI Perl Developer Linux unix OS,Not Disclosed by Recruiter,cgi linux_os jscript perl html sql_server ajax sdlc scripting,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Junior senior Software Developer net Development,Not Disclosed by Recruiter,asp.net_mvc entity_framework linq c# c#.net jquery json .net xml software_development mvc_architecture azure asp.net asp_dot_net,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
CHAT Process sub,"2,00,000-3,00,000",email_process chat_process,Other,Accounts Finance Tax Company_Secretary Audit,BPO Call_Centre ITeS,Fresher
TGT Mathematics,Not Disclosed by Recruiter,tgt mathematics iv teaching maths_teacher,Teachers,Teaching Education Training Counselling,Education Teaching Training,Teacher/ Private Tutor
Financial Data Analyst,Not Disclosed by Recruiter,monthly_reports balance_sheet finance general_accounting data_quality reconciliation data_analysis general_ledger trial_balance test_cases data_extraction,Analytics_&_BI,Analytics_&_Business_Intelligence,Banking Financial_Services Broking,Data Analyst
Account Manager digital Banking Sales ms,"50,000-2,00,000",insurance financial_services finance mutual_fund channel_sales digital_sales mf banking_sales banking,Mutual_Funds Fund_Management Asset_Management,Financial_Services Banking Investments Insurance,Banking Financial_Services Broking,Sales Executive/Investment Advisor
Android Tech Lead Java eclipse Payment Application Domain,Not Disclosed by Recruiter,java payment_gateway eclipse agile jira android,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
JAVA Full Stack Developer Senior Developer Cloud Web Services,Not Disclosed by Recruiter,web_services java web_technologies design_development web_application client_server performance_management product_design java_full_stack_developer scrum test_driven_development performance_testing,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Mechanical Program Lead Engineer,Not Disclosed by Recruiter,fabrication product_engineering costing prototype iso sheet_metal value_engineering ansys thermal ansi,Engineering_Design,Engineering_Design R&D,Semiconductors Electronics,Technical Lead/Project Lead
Senior Manager Technology Product,Not Disclosed by Recruiter,product_strategy technical_product_manager senior_management product_manager_technical,Project_Management,Site_Engineering Project_Management,Education Teaching Training,Project Manager-IT/Software
SAP UI JAVA Script Architect developer,Not Disclosed by Recruiter,java software_development javascript,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Software Engineer Development,Not Disclosed by Recruiter,software_testing translation debugging programming testing,Programming_&_Design,IT_Software,Education Teaching Training,Software Developer
Test Engineer Java selenium SQL,Not Disclosed by Recruiter,test_engineering java test_data test_execution sql_queries selenium defect_logging test_cases,Programming_&_Design,IT_Software,IT-Software Software_Services,Testing Engineer
Opening DotNet Developer Fresher,Not Disclosed by Recruiter,c# mvc asp_.net sql vb_.net,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Linux Device Driver Developer,Not Disclosed by Recruiter,embedded_software usb debugging fundamentals jtag interfaces mmc scsi soc spi,Programming_&_Design,IT_Software,Industrial_Products Heavy_Machinery,Software Developer
IOS Developer,Not Disclosed by Recruiter,objective_c swift ios,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Full Stack Senior java Developer,Not Disclosed by Recruiter,coding project_delivery code_review developer software_engineer senior_software_engineer capital_market software_developer,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Lead Android Developer,Not Disclosed by Recruiter,google_maps mvvm mvp android_development android_sdk mvc,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Assistant Manager Risk Modeling,Not Disclosed by Recruiter,sas risk_analytics risk_modeling statistics analytics predictive_analytics,Analytics_&_BI,Analytics_&_Business_Intelligence,Banking Financial_Services Broking,Analytics Manager
Voice Accent Trainer,"4,50,000-5,50,000",accent training soft_skills communication_skills entry_level,Training,ITES BPO KPO LPO Customer_Service Operations,BPO Call_Centre ITeS,Voice & Accent Trainer
Job Senior Software Engineer Java Client,Not Disclosed by Recruiter,c++ senior development software macintosh gui_development developing computer_science java xml javascript jdbc developer ajax applications,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
React js Developer,Not Disclosed by Recruiter,javascript php xml server css dom technical software functions developing html tools ui selenium coding web design json web_designing cakephp ajax rest development solid mobile quality jquery application developer photoshop applications,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Job Opening Financial Advisor fresher also Apply,Not Disclosed by Recruiter,equity_advisory financial_advisor financial_consultant investment_advisory wealth_advisory mutual_funds securities,Mutual_Funds Fund_Management Asset_Management,Financial_Services Banking Investments Insurance,Banking Financial_Services Broking,Sales Executive/Investment Advisor
Crew Member QSR,Not Disclosed by Recruiter,crew_member steward restaurant shift_manager barista qsr bar hotel waiter restaurant_management,Food_&_Beverage,Hotels Restaurants,Travel Hotels Restaurants Airlines Railways,Steward
Chief Financial Officer CFO,"10,00,000-20,00,000",chief_financial_officer investment_banking investment equity corporate_finance broking pms mutual_funds finance,Senior_Management,Financial_Services Banking Investments Insurance,Banking Financial_Services Broking,Head/VP/GM-CFO/Financial Controller
Lead Developer java Technologies A fast Growing AI Firm,"12,00,000-22,00,000",rest lead_developer junit maven project_lead tech_lead ajax javascript spring d3.js vaadin java project_manager mysql,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Technical Lead ethernet,"5,00,000-14,00,000",c qnx c++ rtos linux embedded_systems product_marketing software_development_methodologies layer_2 technical_design ethernet,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Cfo finances female Only wanawadi cpi mn,Not Disclosed by Recruiter,project_finance mis_reporting mis_preparation real_estate report_preparation chief_financial_officer financial_planning,Senior_Management,Financial_Services Banking Investments Insurance,Real_Estate Property,Head/VP/GM-CFO/Financial Controller
Product Specialist Senior Product Specialist,Not Disclosed by Recruiter,geometry automation vhdl asic static_timing_analysis analytical soc hardware_design verilog product_marketing,Engineering_Design,Engineering_Design R&D,Electricals Switchgears,Technical Lead/Project Lead
Assistant Professor Economics,"6,00,000-16,00,000",economics professor professor_activities lecturer_activities phd faculty_activities associate_professor,University_Level,Teaching Education Training Counselling,Education Teaching Training,Assistant Professor
Job Opening Executive Assistant Administration Support,"6,00,000-9,00,000",office_administration expenses mis_reporting,Administration Facility_Management,HR Recruitment Administration IR,Strategy Management_Consulting_Firms,Executive/ Sr Executive - Administration
Test Engineer Mobile Testing Selenium Appium,Not Disclosed by Recruiter,sql jenkins windows_mobile application_testing java net wlan scripting python,Programming_&_Design,IT_Software,IT-Software Software_Services,Testing Engineer
Solutions Architect Application Development,Not Disclosed by Recruiter,project_management technical_support php technical analytical software functions level debugging testing mobile analytics quality cloud web service design performance_testing agile support programming python applications,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
AUTOSAR Engineer Lead,Not Disclosed by Recruiter,autosar application_development automotive,Programming_&_Design,IT_Software,IT-Software Software_Services,Project Lead
Creative Movement Specialist,Not Disclosed by Recruiter,dancing creative,Teachers,Teaching Education Training Counselling,Education Teaching Training,Trainer
Proofreader,Not Disclosed by Recruiter,proof_reading editing ms_office proofreader research editorial,Journalist Writer,Journalism Editing Content,IT-Software Software_Services,Proof Reader
Hvac Mechanical Engineer,"1,25,000-2,00,000",design hvac air_conditioning heating ventilation maintenance mechanical_engineering refrigeration,Site_Engineering,Site_Engineering Project_Management,Construction Engineering Cement Metals,Mechanical Engineer-HVAC
C python Expert with Networking Skills,Not Disclosed by Recruiter,vc++ django networking_c_/_c++ mongo_db python,Programming_&_Design,IT_Software,IT-Software Software_Services,Technical Architect
